trans_id,date,store_id,product_id,customer_id,quantity,total_revenue,month,unit_cost,city_id,region_name,shipping_cost,subcategory_id,category_id,category,allocated_marketing_dzd,product_total_cost,net_profit
14816,2023-09-03 10:32:00,4,P120,C0179,5,7500.0,2023-09,1029.0,5,South,0.0,6,2,smartphones,286.8680214274036,5145.0,2068.13
14817,2025-07-17 18:51:00,1,P118,C0203,1,3500.0,2025-07,2473.0,9,South,0.0,6,2,smartphones,204.12545470943692,2473.0,822.87
14818,2024-02-06 15:41:00,8,P121,C0637,2,1600.0,2024-02,526.0,5,South,0.0,6,2,smartphones,106.90199106502675,1052.0,441.1
14819,2024-08-24 15:31:00,2,P119,C0673,3,8400.0,2024-08,1695.0,10,South,0.0,6,2,smartphones,0.0,5085.0,3315.0
14820,2023-09-20 18:29:00,6,P111,C0658,1,185000.0,2023-09,117065.0,4,East,0.0,4,2,smartphones,7076.077861875955,117065.0,60858.92
14821,2025-01-21 09:44:00,1,P120,C1154,3,4500.0,2025-01,1029.0,3,East,0.0,6,2,smartphones,142.91389970231282,3087.0,1270.09
14821,2025-01-21 09:44:00,1,P120,C1154,3,4500.0,2025-01,1029.0,3,East,0.0,6,2,smartphones,259.3966109457293,3087.0,1153.6
14822,2023-12-25 20:17:00,6,P133,C0626,1,45000.0,2023-12,32905.0,8,West,0.0,13,5,printers,3860.0299401197603,32905.0,8234.97
14823,2023-01-19 10:58:00,2,P118,C0816,2,7000.0,2023-01,2473.0,8,West,0.0,6,2,smartphones,294.31176375665643,4946.0,1759.69
14824,2024-09-27 13:26:00,6,P134,C0018,1,28000.0,2024-09,17855.0,3,East,0.0,14,5,printers,2374.5452256561966,17855.0,7770.45
14825,2024-07-10 19:29:00,5,P130,C0826,1,130000.0,2024-07,83075.0,2,West,0.0,12,4,cameras,1140.4981549815498,83075.0,45784.5
14826,2024-12-26 15:49:00,2,P127,C0738,1,9500.0,2024-12,6907.0,9,South,0.0,8,3,audio,143.87566577896138,6907.0,2449.12
14827,2023-09-13 18:30:00,3,P137,C1033,2,4400.0,2023-09,1422.0,1,North,0.0,15,5,printers,313.7012438111339,2844.0,1242.3
14828,2023-01-10 20:05:00,7,P106,C1128,1,320000.0,2023-01,198987.0,1,North,0.0,2,1,computers,4361.678258918555,198987.0,116651.32
14829,2023-01-21 09:45:00,6,P103,C0750,1,98000.0,2023-01,63780.0,6,East,0.0,1,1,computers,1335.7639667938074,63780.0,32884.24
14830,2023-12-12 20:21:00,5,P110,C0081,1,24000.0,2023-12,15039.0,7,North,0.0,3,1,computers,361.04938785708333,15039.0,8599.95
14831,2024-03-02 09:06:00,3,P136,C1155,5,12500.0,2024-03,1606.0,4,East,0.0,15,5,printers,1166.2917257859758,8030.0,3303.71
14832,2025-08-03 13:48:00,8,P120,C1135,1,1500.0,2025-08,1029.0,6,East,0.0,6,2,smartphones,72.20843941673418,1029.0,398.79
14833,2023-04-20 12:47:00,2,P118,C0702,1,3500.0,2023-04,2473.0,3,East,0.0,6,2,smartphones,213.09804582210245,2473.0,813.9
14834,2023-04-03 14:45:00,2,P125,C0186,2,9000.0,2023-04,3086.0,7,North,0.0,7,3,audio,177.9827896738043,6172.0,2650.02
14835,2023-06-22 16:59:00,2,P118,C0561,1,3500.0,2023-06,2473.0,3,East,0.0,6,2,smartphones,111.3603473227207,2473.0,915.64
14836,2023-02-25 09:13:00,9,P119,C0197,1,2800.0,2023-02,1695.0,7,North,0.0,6,2,smartphones,156.49272009797252,1695.0,948.51
14837,2025-11-30 09:00:00,3,P137,C0877,2,4400.0,2025-11,1422.0,8,West,0.0,15,5,printers,400.19581545064375,2844.0,1155.8
14838,2025-11-15 12:42:00,4,P121,C0651,2,1600.0,2025-11,526.0,1,North,0.0,6,2,smartphones,77.6853979527888,1052.0,470.31
14839,2023-10-02 20:24:00,6,P112,C0837,1,38000.0,2023-10,25796.0,8,West,0.0,4,2,smartphones,1692.5601464435147,25796.0,10511.44
14840,2024-11-17 10:04:00,7,P125,C0535,3,13500.0,2024-11,3086.0,3,East,0.0,7,3,audio,611.397800183318,9258.0,3630.6
14841,2023-09-14 09:26:00,8,P137,C0261,5,11000.0,2023-09,1422.0,12,East,0.0,15,5,printers,784.2531095278349,7110.0,3105.75
14842,2024-11-13 16:51:00,12,P111,C0995,1,185000.0,2024-11,117065.0,11,East,0.0,4,2,smartphones,12713.612152441054,117065.0,55221.39
14843,2025-02-05 14:10:00,11,P121,C0875,2,1600.0,2025-02,526.0,6,East,0.0,6,2,smartphones,91.60284610923287,1052.0,456.4
14844,2025-08-28 16:16:00,5,P128,C0707,1,58000.0,2025-08,37743.0,10,South,0.0,10,4,cameras,782.5591216216216,37743.0,19474.44
14845,2023-04-12 16:01:00,1,P133,C0981,1,45000.0,2023-04,32905.0,7,North,0.0,13,5,printers,3625.4320488307108,32905.0,8469.57
14846,2025-07-16 10:35:00,8,P126,C0523,1,24000.0,2025-07,17991.0,5,South,0.0,8,3,audio,309.5340222265549,17991.0,5699.47
14847,2023-01-23 09:33:00,5,P125,C0341,2,9000.0,2023-01,3086.0,1,North,0.0,7,3,audio,250.07334402933762,6172.0,2577.93
14848,2025-02-08 18:54:00,5,P112,C0903,1,38000.0,2025-02,25796.0,4,East,0.0,4,2,smartphones,2175.567595094281,25796.0,10028.43
14849,2024-10-01 16:03:00,2,P120,C0925,2,3000.0,2024-10,1029.0,2,West,0.0,6,2,smartphones,168.54132978217444,2058.0,773.46
14850,2024-02-23 20:38:00,3,P124,C0271,1,48000.0,2024-02,33033.0,6,East,0.0,7,3,audio,1187.1113035946298,33033.0,13779.89
14851,2024-10-23 17:06:00,1,P113,C0269,1,58000.0,2024-10,37157.0,12,East,0.0,4,2,smartphones,3258.4657091220392,37157.0,17584.53
14852,2024-07-16 12:24:00,2,P127,C0418,1,9500.0,2024-07,6907.0,8,West,0.0,8,3,audio,311.5136105294646,6907.0,2281.49
14853,2024-05-28 20:47:00,5,P120,C0396,1,1500.0,2024-05,1029.0,5,South,0.0,6,2,smartphones,38.394017064007585,1029.0,432.61
14854,2025-03-10 12:33:00,12,P121,C0527,2,1600.0,2025-03,526.0,6,East,0.0,6,2,smartphones,36.75318842244901,1052.0,511.25
14855,2024-01-22 19:07:00,3,P118,C1060,5,17500.0,2024-01,2473.0,6,East,0.0,6,2,smartphones,0.0,12365.0,5135.0
14856,2025-01-05 12:03:00,3,P118,C0535,2,7000.0,2025-01,2473.0,3,East,0.0,6,2,smartphones,222.3105106480421,4946.0,1831.69
14856,2025-01-05 12:03:00,3,P118,C0535,2,7000.0,2025-01,2473.0,3,East,0.0,6,2,smartphones,403.50583924891225,4946.0,1650.49
14857,2025-04-26 09:33:00,4,P136,C0808,3,7500.0,2025-04,1606.0,4,East,0.0,15,5,printers,958.5312128975818,4818.0,1723.47
14858,2023-08-16 15:16:00,2,P119,C0855,1,2800.0,2023-08,1695.0,4,East,0.0,6,2,smartphones,204.30953357623724,1695.0,900.69
14859,2024-07-11 10:26:00,6,P113,C0300,1,58000.0,2024-07,37157.0,11,East,0.0,4,2,smartphones,2369.4596455622805,37157.0,18473.54
14860,2024-08-07 18:36:00,3,P121,C0712,2,1600.0,2024-08,526.0,9,South,0.0,6,2,smartphones,0.0,1052.0,548.0
14861,2024-12-05 19:15:00,10,P119,C0807,1,2800.0,2024-12,1695.0,10,South,0.0,6,2,smartphones,142.43358176238493,1695.0,962.57
14862,2023-07-28 16:19:00,3,P125,C1197,3,13500.0,2023-07,3086.0,9,South,0.0,7,3,audio,0.0,9258.0,4242.0
14863,2025-10-30 13:30:00,3,P125,C1178,3,13500.0,2025-10,3086.0,9,South,0.0,7,3,audio,359.8025774609268,9258.0,3882.2
14864,2023-03-10 09:56:00,4,P112,C0222,1,38000.0,2023-03,25796.0,8,West,0.0,4,2,smartphones,1475.993371941218,25796.0,10728.01
14865,2025-01-22 19:02:00,7,P125,C0966,2,9000.0,2025-01,3086.0,11,East,0.0,7,3,audio,204.15341641598624,6172.0,2623.85
14866,2025-05-12 17:59:00,9,P133,C0710,1,45000.0,2025-05,32905.0,6,East,0.0,13,5,printers,4749.7803772887,32905.0,7345.22
14867,2024-07-22 10:33:00,10,P121,C1030,5,4000.0,2024-07,526.0,3,East,0.0,6,2,smartphones,163.41101003877793,2630.0,1206.59
14868,2023-10-30 11:44:00,1,P119,C0066,1,2800.0,2023-10,1695.0,9,South,0.0,6,2,smartphones,124.71495815899581,1695.0,980.29
14869,2025-02-09 15:58:00,7,P120,C0092,1,1500.0,2025-02,1029.0,1,North,0.0,6,2,smartphones,85.87766822740582,1029.0,385.12
14870,2023-07-17 16:59:00,1,P124,C0013,1,48000.0,2023-07,33033.0,8,West,0.0,7,3,audio,0.0,33033.0,14967.0
14871,2024-12-31 10:18:00,9,P119,C0612,1,2800.0,2024-12,1695.0,2,West,0.0,6,2,smartphones,142.43358176238493,1695.0,962.57
14872,2025-04-14 10:37:00,3,P107,C0426,1,65000.0,2025-04,40453.0,10,South,0.0,2,1,computers,0.0,40453.0,24547.0
14873,2023-11-20 20:29:00,5,P126,C1152,1,24000.0,2023-11,17991.0,6,East,0.0,8,3,audio,991.0421673585319,17991.0,5017.96
14874,2024-10-30 16:36:00,2,P137,C1060,2,4400.0,2024-10,1422.0,6,East,0.0,15,5,printers,334.17721518987344,2844.0,1221.82
14875,2023-12-30 11:14:00,2,P122,C0355,1,68000.0,2023-12,43059.0,3,East,0.0,7,3,audio,2201.237113402062,43059.0,22739.76
14876,2024-10-06 10:00:00,2,P109,C0776,1,42000.0,2024-10,31127.0,8,West,0.0,3,1,computers,470.88894301022896,31127.0,10402.11
14877,2023-07-01 17:28:00,5,P108,C0587,1,48000.0,2023-07,31082.0,1,North,0.0,3,1,computers,1105.0625954198472,31082.0,15812.94
14878,2025-09-11 11:35:00,3,P109,C1148,1,42000.0,2025-09,31127.0,11,East,0.0,3,1,computers,537.1060254924681,31127.0,10335.89
14879,2024-01-18 14:07:00,10,P136,C0236,1,2500.0,2024-01,1606.0,1,North,0.0,15,5,printers,265.15261326927856,1606.0,628.85
14880,2023-12-09 11:30:00,2,P137,C0334,1,2200.0,2023-12,1422.0,7,North,0.0,15,5,printers,188.7125748502994,1422.0,589.29
14881,2023-01-26 09:17:00,1,P136,C0450,3,7500.0,2023-01,1606.0,6,East,0.0,15,5,printers,975.3844665828417,4818.0,1706.62
14882,2023-11-06 19:59:00,11,P120,C0374,2,3000.0,2023-11,1029.0,3,East,0.0,6,2,smartphones,186.19752340682572,2058.0,755.8
14883,2024-05-22 12:14:00,3,P136,C0576,5,12500.0,2024-05,1606.0,9,South,0.0,15,5,printers,689.5991473432464,8030.0,3780.4
14884,2024-08-15 14:28:00,9,P119,C0821,2,5600.0,2024-08,1695.0,5,South,0.0,6,2,smartphones,0.0,3390.0,2210.0
14885,2024-12-03 11:49:00,5,P118,C0294,3,10500.0,2024-12,2473.0,7,North,0.0,6,2,smartphones,534.1259316089435,7419.0,2546.87
14886,2024-10-16 09:02:00,6,P137,C1112,2,4400.0,2024-10,1422.0,7,North,0.0,15,5,printers,334.17721518987344,2844.0,1221.82
14887,2023-06-03 12:47:00,5,P125,C0813,5,22500.0,2023-06,3086.0,9,South,0.0,7,3,audio,445.31674208144796,15430.0,6624.68
14888,2023-09-15 18:10:00,4,P136,C1131,1,2500.0,2023-09,1606.0,10,South,0.0,15,5,printers,178.2393430745079,1606.0,715.76
14889,2023-09-26 17:38:00,2,P135,C0989,1,12000.0,2023-09,8606.0,12,East,0.0,14,5,printers,855.548846757638,8606.0,2538.45
14890,2025-08-09 18:38:00,8,P121,C0089,1,800.0,2025-08,526.0,12,East,0.0,6,2,smartphones,38.51116768892489,526.0,235.49
14891,2023-09-06 14:18:00,5,P136,C1090,2,5000.0,2023-09,1606.0,10,South,0.0,15,5,printers,356.4786861490158,3212.0,1431.52
14892,2025-03-26 09:22:00,10,P119,C0578,1,2800.0,2025-03,1695.0,10,South,0.0,6,2,smartphones,64.31807973928575,1695.0,1040.68
14893,2023-08-01 13:29:00,2,P137,C0820,1,2200.0,2023-08,1422.0,8,West,0.0,15,5,printers,178.3359511735404,1422.0,599.66
14894,2023-08-16 13:07:00,4,P120,C0622,2,3000.0,2023-08,1029.0,1,North,0.0,6,2,smartphones,218.9030716888256,2058.0,723.1
14895,2024-11-09 10:09:00,9,P123,C0397,1,9500.0,2024-11,7113.0,5,South,0.0,7,3,audio,430.2428964252979,7113.0,1956.76
14896,2023-11-03 20:21:00,7,P118,C0037,1,3500.0,2023-11,2473.0,12,East,0.0,6,2,smartphones,217.23044397463002,2473.0,809.77
14897,2025-12-26 15:09:00,9,P119,C0193,3,8400.0,2025-12,1695.0,9,South,0.0,6,2,smartphones,498.8837730384053,5085.0,2816.12
14898,2023-12-19 09:02:00,2,P128,C0035,1,58000.0,2023-12,37743.0,12,East,0.0,10,4,cameras,1558.7944785276075,37743.0,18698.21
14899,2023-06-09 09:19:00,3,P136,C0028,2,5000.0,2023-06,1606.0,6,East,0.0,15,5,printers,580.5673395179712,3212.0,1207.43
14900,2025-04-13 12:00:00,1,P118,C0934,5,17500.0,2025-04,2473.0,4,East,0.0,6,2,smartphones,610.3051291651067,12365.0,4524.69
14901,2025-05-28 18:07:00,9,P126,C1071,1,24000.0,2025-05,17991.0,1,North,0.0,8,3,audio,653.5046830755826,17991.0,5355.5
14902,2025-08-21 12:18:00,7,P118,C1021,3,10500.0,2025-08,2473.0,8,West,0.0,6,2,smartphones,505.45907591713916,7419.0,2575.54
14903,2023-09-20 20:34:00,6,P137,C0634,3,6600.0,2023-09,1422.0,11,East,0.0,15,5,printers,470.5518657167009,4266.0,1863.45
14904,2023-08-02 13:08:00,1,P119,C1151,1,2800.0,2023-08,1695.0,8,West,0.0,6,2,smartphones,204.30953357623724,1695.0,900.69
14905,2023-10-31 17:20:00,5,P120,C0818,2,3000.0,2023-10,1029.0,3,East,0.0,6,2,smartphones,133.62316945606693,2058.0,808.38
14906,2025-10-26 14:50:00,1,P121,C0701,3,2400.0,2025-10,526.0,7,North,0.0,6,2,smartphones,0.0,1578.0,822.0
14907,2024-03-03 15:28:00,3,P127,C0370,1,9500.0,2024-03,6907.0,1,North,0.0,8,3,audio,245.03326237360298,6907.0,2347.97
14908,2023-07-11 09:59:00,7,P118,C0693,2,7000.0,2023-07,2473.0,3,East,0.0,6,2,smartphones,0.0,4946.0,2054.0
14909,2025-05-18 19:20:00,3,P121,C0432,2,1600.0,2025-05,526.0,1,North,0.0,6,2,smartphones,43.8992857427876,1052.0,504.1
14910,2023-05-30 19:35:00,3,P114,C0203,1,75000.0,2023-05,53367.0,9,South,0.0,4,2,smartphones,2245.9645598679963,53367.0,19387.04
14911,2023-03-10 19:02:00,1,P101,C0211,1,260000.0,2023-03,167880.0,3,East,0.0,1,1,computers,5050.084283589489,167880.0,87069.92
14912,2023-11-11 10:08:00,2,P121,C0835,1,800.0,2023-11,526.0,3,East,0.0,6,2,smartphones,49.65267290848686,526.0,224.35
14913,2025-04-27 18:20:00,7,P118,C0563,1,3500.0,2025-04,2473.0,9,South,0.0,6,2,smartphones,122.06102583302133,2473.0,904.94
14914,2025-10-21 20:36:00,8,P120,C0217,2,3000.0,2025-10,1029.0,10,South,0.0,6,2,smartphones,0.0,2058.0,942.0
14915,2023-12-29 19:36:00,4,P136,C0885,1,2500.0,2023-12,1606.0,6,East,0.0,15,5,printers,214.44610778443115,1606.0,679.55
14916,2023-11-30 10:52:00,1,P135,C1087,1,12000.0,2023-11,8606.0,4,East,0.0,14,5,printers,1687.152849207982,8606.0,1706.85
14917,2024-03-12 10:40:00,2,P121,C0129,1,800.0,2024-03,526.0,3,East,0.0,6,2,smartphones,42.33541359731166,526.0,231.66
14918,2023-01-25 14:11:00,10,P113,C0610,1,58000.0,2023-01,37157.0,1,North,0.0,4,2,smartphones,2438.583185412296,37157.0,18404.42
14919,2025-08-26 09:31:00,1,P120,C0139,2,3000.0,2025-08,1029.0,2,West,0.0,6,2,smartphones,144.41687883346836,2058.0,797.58
14920,2025-06-28 19:09:00,6,P136,C0810,1,2500.0,2025-06,1606.0,10,South,0.0,15,5,printers,164.76071497213144,1606.0,729.24
14921,2025-03-20 14:47:00,5,P110,C1094,1,24000.0,2025-03,15039.0,5,South,0.0,3,1,computers,346.85742476566355,15039.0,8614.14
14922,2024-06-11 14:46:00,8,P121,C0803,1,800.0,2024-06,526.0,5,South,0.0,6,2,smartphones,28.609835755194776,526.0,245.39
14923,2023-04-19 14:05:00,5,P125,C0254,2,9000.0,2023-04,3086.0,6,East,0.0,7,3,audio,177.9827896738043,6172.0,2650.02
14924,2023-09-10 10:09:00,11,P101,C0597,1,260000.0,2023-09,167880.0,1,North,0.0,1,1,computers,4685.276211950394,167880.0,87434.72
14925,2025-11-18 11:34:00,2,P128,C1014,1,58000.0,2025-11,37743.0,1,North,0.0,10,4,cameras,2222.659362549801,37743.0,18034.34
14926,2023-02-06 13:58:00,2,P135,C0089,1,12000.0,2023-02,8606.0,12,East,0.0,14,5,printers,1193.7709923664122,8606.0,2200.23
14927,2023-05-18 20:17:00,2,P113,C0223,1,58000.0,2023-05,37157.0,3,East,0.0,4,2,smartphones,1736.8792596312505,37157.0,19106.12
14928,2024-08-22 18:50:00,1,P134,C0198,1,28000.0,2024-08,17855.0,9,South,0.0,14,5,printers,2002.8043181536173,17855.0,8142.2
14929,2025-11-12 13:20:00,1,P108,C0155,1,48000.0,2025-11,31082.0,2,West,0.0,3,1,computers,1403.1436567164178,31082.0,15514.86
14930,2024-02-29 13:03:00,2,P121,C0003,1,800.0,2024-02,526.0,2,West,0.0,6,2,smartphones,53.450995532513375,526.0,220.55
14931,2023-03-07 12:18:00,5,P118,C0678,3,10500.0,2023-03,2473.0,3,East,0.0,6,2,smartphones,407.8402738258628,7419.0,2673.16
14932,2024-08-25 17:39:00,1,P132,C1092,1,38000.0,2024-08,23961.0,2,West,0.0,13,5,printers,2718.091574637052,23961.0,11320.91
14933,2023-03-18 12:55:00,10,P126,C1039,1,24000.0,2023-03,17991.0,7,North,0.0,8,3,audio,394.60493205837946,17991.0,5614.4
14934,2024-03-06 17:05:00,2,P100,C0755,1,125000.0,2024-03,87901.0,6,East,0.0,1,1,computers,1905.9669685668619,87901.0,35193.03
14935,2024-02-18 17:29:00,2,P105,C0859,1,85000.0,2024-02,52017.0,1,North,0.0,2,1,computers,1615.771812080537,52017.0,31367.23
14936,2023-09-15 16:21:00,12,P116,C0337,1,145000.0,2023-09,90588.0,6,East,0.0,5,2,smartphones,5546.115080929803,90588.0,48865.88
14937,2024-10-02 20:14:00,4,P125,C1196,1,4500.0,2024-10,3086.0,1,North,0.0,7,3,audio,89.40607485084071,3086.0,1324.59
14938,2023-04-08 10:37:00,2,P111,C0731,1,185000.0,2023-04,117065.0,11,East,0.0,4,2,smartphones,11263.753850596842,117065.0,56671.25
14939,2025-07-26 20:09:00,5,P121,C0444,2,1600.0,2025-07,526.0,4,East,0.0,6,2,smartphones,93.31449358145687,1052.0,454.69
14940,2024-01-03 18:42:00,1,P119,C0718,3,8400.0,2024-01,1695.0,4,East,0.0,6,2,smartphones,0.0,5085.0,3315.0
14941,2023-02-20 16:24:00,9,P123,C1148,1,9500.0,2023-02,7113.0,11,East,0.0,7,3,audio,131.05434076639966,7113.0,2255.95
14942,2023-12-29 18:34:00,5,P116,C1192,1,145000.0,2023-12,90588.0,3,East,0.0,5,2,smartphones,11001.812698618587,90588.0,43410.19
14943,2024-07-08 11:35:00,6,P118,C0209,1,3500.0,2024-07,2473.0,8,West,0.0,6,2,smartphones,142.98463378393072,2473.0,884.02
14944,2023-06-18 12:57:00,3,P104,C0459,1,310000.0,2023-06,196558.0,4,East,0.0,1,1,computers,4937.46822278715,196558.0,108504.53
14945,2023-02-26 17:47:00,2,P137,C0686,2,4400.0,2023-02,1422.0,11,East,0.0,15,5,printers,437.7160305343511,2844.0,1118.28
14946,2023-07-27 17:58:00,6,P131,C0745,1,360000.0,2023-07,218747.0,10,South,0.0,12,4,cameras,5808.084358523725,218747.0,135444.92
14947,2023-12-08 10:08:00,1,P105,C0513,1,85000.0,2023-12,52017.0,8,West,0.0,2,1,computers,1278.716581993837,52017.0,31704.28
14948,2023-05-16 14:40:00,4,P118,C1181,1,3500.0,2023-05,2473.0,9,South,0.0,6,2,smartphones,104.81167946050648,2473.0,922.19
14949,2025-05-29 19:22:00,7,P134,C0693,1,28000.0,2025-05,17855.0,3,East,0.0,14,5,printers,2955.41890142408,17855.0,7189.58
14950,2023-03-02 11:22:00,12,P125,C0586,3,13500.0,2023-03,3086.0,1,North,0.0,7,3,audio,221.96527428283844,9258.0,4020.03
14951,2024-02-22 19:59:00,2,P136,C1005,1,2500.0,2024-02,1606.0,4,East,0.0,15,5,printers,235.91745677635248,1606.0,658.08
14952,2025-09-21 19:20:00,3,P114,C0567,1,75000.0,2025-09,53367.0,11,East,0.0,4,2,smartphones,3010.0152742056853,53367.0,18622.98
14953,2025-09-07 14:44:00,6,P108,C0890,1,48000.0,2025-09,31082.0,9,South,0.0,3,1,computers,613.8354577056779,31082.0,16304.16
14954,2024-01-23 20:50:00,4,P135,C0678,1,12000.0,2024-01,8606.0,3,East,0.0,14,5,printers,1272.732543692537,8606.0,2121.27
14955,2023-12-12 09:25:00,7,P121,C1142,2,1600.0,2023-12,526.0,2,West,0.0,6,2,smartphones,121.39931253648096,1052.0,426.6
14956,2025-09-04 18:33:00,3,P120,C0889,3,4500.0,2025-09,1029.0,2,West,0.0,6,2,smartphones,180.60091645234112,3087.0,1232.4
14957,2025-07-10 09:11:00,2,P107,C0816,1,65000.0,2025-07,40453.0,8,West,0.0,2,1,computers,0.0,40453.0,24547.0
14958,2023-10-19 14:03:00,8,P116,C0450,1,145000.0,2023-10,90588.0,6,East,0.0,5,2,smartphones,6458.453190376568,90588.0,47953.55
14959,2023-07-02 09:50:00,2,P127,C1153,1,9500.0,2023-07,6907.0,1,North,0.0,8,3,audio,0.0,6907.0,2593.0
14960,2024-12-15 20:44:00,10,P120,C0002,2,3000.0,2024-12,1029.0,10,South,0.0,6,2,smartphones,152.6074090311267,2058.0,789.39
14961,2023-08-10 14:51:00,2,P119,C0697,2,5600.0,2023-08,1695.0,9,South,0.0,6,2,smartphones,408.6190671524745,3390.0,1801.38
14962,2023-11-20 09:50:00,7,P112,C0538,1,38000.0,2023-11,25796.0,1,North,0.0,4,2,smartphones,2358.501963153126,25796.0,9845.5
14963,2023-04-09 11:39:00,7,P136,C1164,2,5000.0,2023-04,1606.0,7,North,0.0,15,5,printers,402.82578320341224,3212.0,1385.17
14964,2025-08-10 13:02:00,8,P125,C0332,1,4500.0,2025-08,3086.0,8,West,0.0,7,3,audio,141.57539035189933,3086.0,1272.42
14965,2023-07-29 19:35:00,8,P136,C0219,1,2500.0,2023-07,1606.0,5,South,0.0,15,5,printers,271.7378766206801,1606.0,622.26
14966,2023-10-01 11:26:00,10,P120,C0997,3,4500.0,2023-10,1029.0,3,East,0.0,6,2,smartphones,200.4347541841004,3087.0,1212.57
14967,2024-12-11 15:26:00,7,P125,C0902,1,4500.0,2024-12,3086.0,7,North,0.0,7,3,audio,68.15163115845539,3086.0,1345.85
14968,2024-01-13 15:43:00,5,P121,C0394,5,4000.0,2024-01,526.0,10,South,0.0,6,2,smartphones,0.0,2630.0,1370.0
14969,2023-08-28 16:11:00,3,P127,C0022,1,9500.0,2023-08,6907.0,11,East,0.0,8,3,audio,110.88053662691651,6907.0,2482.12
14970,2023-06-06 20:41:00,11,P134,C0316,1,28000.0,2023-06,17855.0,11,East,0.0,14,5,printers,3251.1771013006387,17855.0,6893.82
14971,2024-10-08 14:50:00,2,P136,C0066,2,5000.0,2024-10,1606.0,9,South,0.0,15,5,printers,379.746835443038,3212.0,1408.25
14972,2025-12-21 19:32:00,2,P120,C0170,5,7500.0,2025-12,1029.0,11,East,0.0,6,2,smartphones,445.4319402128619,5145.0,1909.57
14973,2023-09-03 10:58:00,1,P123,C0284,1,9500.0,2023-09,7113.0,8,West,0.0,7,3,audio,246.90136275146008,7113.0,2140.1
14974,2025-08-13 09:01:00,2,P125,C0739,1,4500.0,2025-08,3086.0,5,South,0.0,7,3,audio,141.57539035189933,3086.0,1272.42
14975,2025-05-23 14:57:00,3,P126,C0257,1,24000.0,2025-05,17991.0,4,East,0.0,8,3,audio,653.5046830755826,17991.0,5355.5
14976,2024-10-03 16:52:00,2,P125,C0159,5,22500.0,2024-10,3086.0,10,South,0.0,7,3,audio,447.0303742542036,15430.0,6622.97
14977,2023-12-07 16:03:00,12,P136,C1121,2,5000.0,2023-12,1606.0,10,South,0.0,15,5,printers,428.8922155688623,3212.0,1359.11
14978,2024-03-29 12:28:00,6,P108,C0853,1,48000.0,2024-03,31082.0,6,East,0.0,3,1,computers,731.891315929675,31082.0,16186.11
14979,2024-06-22 17:42:00,10,P119,C0404,2,5600.0,2024-06,1695.0,7,North,0.0,6,2,smartphones,200.2688502863634,3390.0,2009.73
14980,2023-03-30 15:53:00,1,P136,C0789,2,5000.0,2023-03,1606.0,12,East,0.0,15,5,printers,581.8849935445427,3212.0,1206.12
14981,2023-09-26 12:12:00,2,P125,C0182,3,13500.0,2023-09,3086.0,5,South,0.0,7,3,audio,350.85983127839063,9258.0,3891.14
14982,2023-08-26 18:01:00,7,P125,C0394,1,4500.0,2023-08,3086.0,10,South,0.0,7,3,audio,52.5223594548552,3086.0,1361.48
14983,2024-07-29 18:30:00,6,P121,C0254,1,800.0,2024-07,526.0,6,East,0.0,6,2,smartphones,32.68220200775559,526.0,241.32
14984,2025-05-25 19:17:00,5,P121,C0386,1,800.0,2025-05,526.0,7,North,0.0,6,2,smartphones,21.9496428713938,526.0,252.05
14985,2023-06-15 11:47:00,1,P118,C0218,2,7000.0,2023-06,2473.0,9,South,0.0,6,2,smartphones,222.7206946454414,4946.0,1831.28
14986,2025-02-16 09:26:00,1,P134,C0735,1,28000.0,2025-02,17855.0,5,South,0.0,14,5,printers,3327.9162365432826,17855.0,6817.08
14987,2024-02-04 11:10:00,9,P107,C0252,1,65000.0,2024-02,40453.0,5,South,0.0,2,1,computers,1235.5902092380577,40453.0,23311.41
14988,2023-07-17 10:51:00,1,P137,C0629,1,2200.0,2023-07,1422.0,2,West,0.0,15,5,printers,239.12933142619852,1422.0,538.87
14989,2025-11-15 14:00:00,2,P125,C0414,2,9000.0,2025-11,3086.0,7,North,0.0,7,3,audio,247.99101412066753,6172.0,2580.01
14990,2025-10-28 13:31:00,10,P119,C1109,1,2800.0,2025-10,1695.0,2,West,0.0,6,2,smartphones,0.0,1695.0,1105.0
14991,2025-03-06 10:18:00,5,P104,C0068,1,310000.0,2025-03,196558.0,10,South,0.0,1,1,computers,4480.241736556488,196558.0,108961.76
14992,2024-10-25 20:04:00,4,P110,C0101,1,24000.0,2024-10,15039.0,5,South,0.0,3,1,computers,269.0793960058451,15039.0,8691.92
14993,2025-07-31 11:15:00,10,P137,C1170,3,6600.0,2025-07,1422.0,6,East,0.0,15,5,printers,444.12210318705456,4266.0,1889.88
14994,2025-06-10 17:03:00,8,P117,C0404,1,290000.0,2025-06,209699.0,7,North,0.0,5,2,smartphones,15130.706287683031,209699.0,65170.29
14995,2024-06-30 15:12:00,5,P127,C0818,1,9500.0,2024-06,6907.0,3,East,0.0,8,3,audio,157.86958242628143,6907.0,2435.13
14996,2023-02-10 16:08:00,1,P109,C0407,1,42000.0,2023-02,31127.0,1,North,0.0,3,1,computers,1156.241952388082,31127.0,9716.76
14997,2024-06-11 20:16:00,2,P135,C0823,1,12000.0,2024-06,8606.0,5,South,0.0,14,5,printers,932.1189591078067,8606.0,2461.88
